time,.Ship_ID,.Pos_X,.Pos_Y,.Vel_U,.Heading
2024/09/30/21:04:56.223039,2001,150.012343384,0.18242308985,0.609193368908,269.99500331
2024/09/30/21:04:56.323542,2001,150.012290257,-0.426763407893,0.609193368908,269.99500331
2024/09/30/21:04:56.423435,2001,150.012237131,-1.0359489778,0.609193368908,269.99500331
2024/09/30/21:04:56.524080,2001,150.012184005,-1.64513361986,0.609193368908,269.99500331
2024/09/30/21:04:56.622488,2001,150.012130879,-2.25431733409,0.609193368908,269.99500331
2024/09/30/21:04:56.721517,2001,150.012077753,-2.86350012049,0.609193368908,269.99500331
2024/09/30/21:04:56.822167,2001,150.012024627,-3.47268197905,0.609193368908,269.99500331
2024/09/30/21:04:56.920113,2001,150.011971501,-4.08186290978,0.609193368908,269.99500331
2024/09/30/21:04:57.022285,2001,150.011918375,-4.69104291269,0.609193368908,269.99500331
2024/09/30/21:04:57.119956,2001,150.011865249,-5.30022198776,0.609193368908,269.99500331
2024/09/30/21:04:57.222192,2001,150.011812124,-5.90940013502,0.609193368908,269.99500331
2024/09/30/21:04:57.320195,2001,150.011758998,-6.51857735444,0.609193368908,269.99500331
2024/09/30/21:04:57.422554,2001,150.011705873,-7.12775364605,0.609193368908,269.99500331
2024/09/30/21:04:57.521449,2001,150.011652747,-7.73692900984,0.609193368908,269.99500331
2024/09/30/21:04:57.622144,2001,150.011599622,-8.3461034458,0.609193368908,269.99500331
2024/09/30/21:04:57.722364,2001,150.011546497,-8.95527695395,0.609193368908,269.99500331
2024/09/30/21:04:57.823261,2001,150.011493372,-9.56444953429,0.609193368908,269.99500331
2024/09/30/21:04:57.922436,2001,150.011440247,-10.1736211868,0.609193368908,269.99500331
2024/09/30/21:04:58.023925,2001,150.011387122,-10.7827919115,0.609193368908,269.99500331
2024/09/30/21:04:58.122687,2001,150.011333997,-11.3919617084,0.609193368908,269.99500331
2024/09/30/21:04:58.220237,2001,150.011280872,-12.0011305775,0.609193368908,269.99500331
2024/09/30/21:04:58.322062,2001,150.011227747,-12.6102985188,0.609193368908,269.99500331
2024/09/30/21:04:58.422060,2001,150.011174623,-13.2194655323,0.609193368908,269.99500331
2024/09/30/21:04:58.523880,2001,150.011121498,-13.8286316179,0.609193368908,269.99500331
2024/09/30/21:04:58.623119,2001,150.011068374,-14.4377967758,0.609193368908,269.99500331
2024/09/30/21:04:58.724097,2001,150.011015249,-15.0469610059,0.609193368908,269.99500331
2024/09/30/21:04:58.823998,2001,150.010962125,-15.6561243081,0.609193368908,269.99500331
2024/09/30/21:04:58.922879,2001,150.010909001,-16.2652866826,0.609193368908,269.99500331
2024/09/30/21:04:59.018641,2001,150.010855876,-16.8744481293,0.609193368908,269.99500331
2024/09/30/21:04:59.122604,2001,150.010802752,-17.4836086481,0.609193368908,269.99500331
2024/09/30/21:04:59.223148,2001,150.010749628,-18.0927682392,0.609193368908,269.99500331
2024/09/30/21:04:59.322484,2001,150.010696504,-18.7019269025,0.609193368908,269.99500331
2024/09/30/21:04:59.422626,2001,150.010643381,-19.311084638,0.609193368908,269.99500331
2024/09/30/21:04:59.522751,2001,150.010590257,-19.9202414457,0.609193368908,269.99500331
2024/09/30/21:04:59.623862,2001,150.010537133,-20.5293973256,0.609193368908,269.99500331
2024/09/30/21:04:59.718486,2001,150.010484009,-21.1385522777,0.609193368908,269.99500331
2024/09/30/21:04:59.818608,2001,150.010430886,-21.7477063021,0.609193368908,269.99500331
2024/09/30/21:04:59.922770,2001,150.010377763,-22.3568593986,0.609193368908,269.99500331
2024/09/30/21:05:00.020139,2001,150.010324639,-22.9660115674,0.609193368908,269.99500331
2024/09/30/21:05:00.124604,2001,150.010271516,-23.5751628083,0.609193368908,269.99500331
2024/09/30/21:05:00.222356,2001,150.010218393,-24.1843131215,0.609193368908,269.99500331
2024/09/30/21:05:00.318885,2001,150.010163924,-24.7817555499,0.609015061824,269.995002747
2024/09/30/21:05:00.421511,2001,150.010110808,-25.3907620927,0.609015061824,269.995002747
2024/09/30/21:05:00.519258,2001,150.010057534,-25.9988951114,0.608570243101,269.995002741
2024/09/30/21:05:00.618917,2001,150.010004456,-26.6074597526,0.608570243101,269.995002741
2024/09/30/21:05:00.722347,2001,150.009951378,-27.216023467,0.608570243101,269.995002741
2024/09/30/21:05:00.822972,2001,150.0098983,-27.8245862544,0.608570243101,269.995002741
2024/09/30/21:05:00.922695,2001,150.009845222,-28.433148115,0.608570243101,269.995002741
2024/09/30/21:05:01.022613,2001,150.009792144,-29.0417090487,0.608570243101,269.995002741
2024/09/30/21:05:01.121851,2001,150.009739066,-29.6502690555,0.608570243101,269.995002741
2024/09/30/21:05:01.221473,2001,150.009685989,-30.2588281354,0.608570243101,269.995002741
2024/09/30/21:05:01.322801,2001,150.009632911,-30.8673862884,0.608570243101,269.995002741
2024/09/30/21:05:01.423323,2001,150.009579833,-31.4759435146,0.608570243101,269.995002741
2024/09/30/21:05:01.521962,2001,150.009526756,-32.0844998138,0.608570243101,269.995002741
2024/09/30/21:05:01.623439,2001,150.009473679,-32.6930551862,0.608570243101,269.995002741
2024/09/30/21:05:01.722312,2001,150.009420601,-33.3016096318,0.608570243101,269.995002741
2024/09/30/21:05:01.822908,2001,150.009367524,-33.9101631504,0.608570243101,269.995002741
2024/09/30/21:05:01.922708,2001,150.009314447,-34.5187157422,0.608570243101,269.995002741
2024/09/30/21:05:02.022586,2001,150.00926137,-35.1272674071,0.608570243101,269.995002741
2024/09/30/21:05:02.123582,2001,150.009208293,-35.7358181451,0.608570243101,269.995002741
2024/09/30/21:05:02.222660,2001,150.009155216,-36.3443679563,0.608570243101,269.995002741
2024/09/30/21:05:02.323490,2001,150.009102139,-36.9529168406,0.608570243101,269.995002741
2024/09/30/21:05:02.423909,2001,150.009049063,-37.561464798,0.608570243101,269.995002741
2024/09/30/21:05:02.522823,2001,150.008995986,-38.1700118286,0.608570243101,269.995002741
2024/09/30/21:05:02.623990,2001,150.008942909,-38.7785579323,0.608570243101,269.995002741
2024/09/30/21:05:02.722116,2001,150.008889833,-39.3871031092,0.608570243101,269.995002741
2024/09/30/21:05:02.822957,2001,150.008836757,-39.9956473592,0.608570243101,269.995002741
2024/09/30/21:05:02.922703,2001,150.00878368,-40.6041906823,0.608570243101,269.995002741
2024/09/30/21:05:03.021628,2001,150.008730604,-41.2127330786,0.608570243101,269.995002741
2024/09/30/21:05:03.122155,2001,150.008677528,-41.821274548,0.608570243101,269.995002741
2024/09/30/21:05:03.223206,2001,150.008624452,-42.4298150906,0.608570243101,269.995002741
2024/09/30/21:05:03.323336,2001,150.008571376,-43.0383547063,0.608570243101,269.995002741
2024/09/30/21:05:03.424195,2001,150.0085183,-43.6468933952,0.608570243101,269.995002741
2024/09/30/21:05:03.523159,2001,150.008465224,-44.2554311573,0.608570243101,269.995002741
2024/09/30/21:05:03.622846,2001,150.008412148,-44.8639679924,0.608570243101,269.995002741
2024/09/30/21:05:03.723320,2001,150.008359073,-45.4725039008,0.608570243101,269.995002741
2024/09/30/21:05:03.823332,2001,150.008305997,-46.0810388823,0.608570243101,269.995002741
2024/09/30/21:05:03.920756,2001,150.008252922,-46.6895729369,0.608570243101,269.995002741
2024/09/30/21:05:04.023561,2001,150.008199846,-47.2981060648,0.608570243101,269.995002741
2024/09/30/21:05:04.122868,2001,150.008146771,-47.9066382657,0.608570243101,269.995002741
2024/09/30/21:05:04.218539,2001,150.008093696,-48.5151695399,0.608570243101,269.995002741
2024/09/30/21:05:04.319963,2001,150.00804062,-49.1236998872,0.608570243101,269.995002741
2024/09/30/21:05:04.422067,2001,150.007987545,-49.7322293076,0.608570243101,269.995002741
2024/09/30/21:05:04.523824,2001,150.00793447,-50.3407578012,0.608570243101,269.995002741
2024/09/30/21:05:04.622835,2001,150.007881395,-50.949285368,0.608570243101,269.995002741
2024/09/30/21:05:04.723359,2001,150.007828321,-51.557812008,0.608570243101,269.995002741
2024/09/30/21:05:04.820225,2001,150.007775246,-52.1663377211,0.608570243101,269.995002741
2024/09/30/21:05:04.922589,2001,150.007722171,-52.7748625074,0.608570243101,269.995002741
2024/09/30/21:05:05.021571,2001,150.007669097,-53.3833863668,0.608570243101,269.995002741
2024/09/30/21:05:05.121801,2001,150.007616022,-53.9919092994,0.608570243101,269.995002741
2024/09/30/21:05:05.222027,2001,150.007562948,-54.6004313052,0.608570243101,269.995002741
2024/09/30/21:05:05.324334,2001,150.007509873,-55.2089523842,0.608570243101,269.995002741
2024/09/30/21:05:05.423696,2001,150.007455205,-55.8335749296,0.608521263247,269.995002737
2024/09/30/21:05:05.525327,2001,150.007402132,-56.4420875275,0.608521263247,269.995002737
2024/09/30/21:05:05.622849,2001,150.007349058,-57.0505991987,0.608521263247,269.995002737
2024/09/30/21:05:05.721427,2001,150.007295985,-57.659109943,0.608521263247,269.995002737
2024/09/30/21:05:05.824939,2001,150.007242911,-58.2676197605,0.608521263247,269.995002737
2024/09/30/21:05:05.920548,2001,150.007189838,-58.8761286512,0.608521263247,269.995002737
2024/09/30/21:05:06.023404,2001,150.007136764,-59.4846366152,0.608521263247,269.995002737
2024/09/30/21:05:06.123246,2001,150.007083691,-60.0931436523,0.608521263247,269.995002737
2024/09/30/21:05:06.223429,2001,150.007030618,-60.7016497626,0.608521263247,269.995002737
2024/09/30/21:05:06.323925,2001,150.006977545,-61.3101549461,0.608521263247,269.995002737
2024/09/30/21:05:06.419662,2001,150.006924472,-61.9186592028,0.608521263247,269.995002737
2024/09/30/21:05:06.524972,2001,150.006871399,-62.5271625327,0.608521263247,269.995002737
2024/09/30/21:05:06.624142,2001,150.006818327,-63.1356649358,0.608521263247,269.995002737
2024/09/30/21:05:06.724589,2001,150.006765254,-63.7441664121,0.608521263247,269.995002737
2024/09/30/21:05:06.819272,2001,150.006712181,-64.3526669617,0.608521263247,269.995002737
2024/09/30/21:05:06.924100,2001,150.006659109,-64.9611665844,0.608521263247,269.995002737
2024/09/30/21:05:07.022619,2001,150.006606036,-65.5696652804,0.608521263247,269.995002737
2024/09/30/21:05:07.122811,2001,150.006552964,-66.1781630495,0.608521263247,269.995002737
2024/09/30/21:05:07.218465,2001,150.006499267,-66.7935599914,0.609133881485,269.995002743
2024/09/30/21:05:07.325219,2001,150.00644614,-67.4026862451,0.609133881485,269.995002743
2024/09/30/21:05:07.424234,2001,150.006393012,-68.011811571,0.609133881485,269.995002743
2024/09/30/21:05:07.521725,2001,150.006339886,-68.6209359692,0.609133881485,269.995002743
2024/09/30/21:05:07.622140,2001,150.006286759,-69.2300594396,0.609133881485,269.995002743
2024/09/30/21:05:07.722378,2001,150.006233632,-69.8391819823,0.609133881485,269.995002743
2024/09/30/21:05:07.822332,2001,150.006201545,-70.4466490969,0.608596086472,269.99556842
2024/09/30/21:05:07.921645,2001,150.006160223,-71.0554111133,0.608681153271,269.996025473
2024/09/30/21:05:08.021930,2001,150.006118,-71.6640876246,0.608681153271,269.996025473
2024/09/30/21:05:08.122131,2001,150.006075777,-72.2727632089,0.608681153271,269.996025473
2024/09/30/21:05:08.219056,2001,150.006033554,-72.8814378661,0.608681153271,269.996025473
2024/09/30/21:05:08.322757,2001,150.005991331,-73.4901115962,0.608681153271,269.996025473
2024/09/30/21:05:08.419140,2001,150.005949108,-74.0987843993,0.608681153271,269.996025473
2024/09/30/21:05:08.522229,2001,150.005906885,-74.7074562753,0.608681153271,269.996025473
2024/09/30/21:05:08.620544,2001,150.005864663,-75.3161272243,0.608681153271,269.996025473
2024/09/30/21:05:08.722520,2001,150.00582244,-75.9247972462,0.608681153271,269.996025473
2024/09/30/21:05:08.819082,2001,150.005780218,-76.533466341,0.608681153271,269.996025473
2024/09/30/21:05:08.922732,2001,150.005737995,-77.1421345089,0.608681153271,269.996025473
2024/09/30/21:05:09.021158,2001,150.005695773,-77.7508017496,0.608681153271,269.996025473
2024/09/30/21:05:09.124088,2001,150.005653551,-78.3594680633,0.608681153271,269.996025473
2024/09/30/21:05:09.220299,2001,150.005611328,-78.96813345,0.608681153271,269.996025473
2024/09/30/21:05:09.322999,2001,150.005569106,-79.5767979096,0.608681153271,269.996025473
2024/09/30/21:05:09.420897,2001,150.005526884,-80.1854614422,0.608681153271,269.996025473
2024/09/30/21:05:09.522956,2001,150.005484662,-80.7941240478,0.608681153271,269.996025473
2024/09/30/21:05:09.620657,2001,150.00544244,-81.4027857263,0.608681153271,269.996025473
2024/09/30/21:05:09.723777,2001,150.005400218,-82.0114464778,0.608681153271,269.996025473
2024/09/30/21:05:09.820218,2001,150.005357996,-82.6201063022,0.608681153271,269.996025473
2024/09/30/21:05:09.923582,2001,150.005315774,-83.2287651996,0.608681153271,269.996025473
2024/09/30/21:05:10.020030,2001,150.005273553,-83.83742317,0.608681153271,269.996025473
2024/09/30/21:05:10.123720,2001,150.005231331,-84.4460802134,0.608681153271,269.996025473
2024/09/30/21:05:10.219675,2001,150.005189109,-85.0547363297,0.608681153271,269.996025473
2024/09/30/21:05:10.323097,2001,150.005146888,-85.663391519,0.608681153271,269.996025473
2024/09/30/21:05:10.420038,2001,150.005020258,-86.2777911498,0.609132100427,269.994780895
2024/09/30/21:05:10.523150,2001,150.00497989,-86.887087046,0.609262889234,269.994636
2024/09/30/21:05:10.619169,2001,150.004936055,-87.4963782579,0.609277772383,269.994741961
2024/09/30/21:05:10.722278,2001,150.004890082,-88.1054563327,0.609129798803,269.994893804
2024/09/30/21:05:10.819538,2001,150.004835797,-88.7145822902,0.609129798803,269.994893804
2024/09/30/21:05:10.923091,2001,150.004781512,-89.3237073199,0.609129798803,269.994893804
2024/09/30/21:05:11.018912,2001,150.004727227,-89.9328314218,0.609129798803,269.994893804
2024/09/30/21:05:11.123570,2001,150.004672942,-90.541954596,0.609129798803,269.994893804
2024/09/30/21:05:11.219204,2001,150.004618657,-91.1510768425,0.609129798803,269.994893804
2024/09/30/21:05:11.323808,2001,150.004564372,-91.7601981612,0.609129798803,269.994893804
2024/09/30/21:05:11.418904,2001,150.004510087,-92.3693185522,0.609129798803,269.994893804
2024/09/30/21:05:11.523306,2001,150.004455802,-92.9784380155,0.609129798803,269.994893804
2024/09/30/21:05:11.618858,2001,150.004401518,-93.587556551,0.609129798803,269.994893804
2024/09/30/21:05:11.722826,2001,150.004347233,-94.1966741588,0.609129798803,269.994893804
2024/09/30/21:05:11.818686,2001,150.004292949,-94.8057908388,0.609129798803,269.994893804
2024/09/30/21:05:11.920325,2001,150.004238664,-95.4149065912,0.609129798803,269.994893804
2024/09/30/21:05:12.018898,2001,150.00418438,-96.0240214157,0.609129798803,269.994893804
2024/09/30/21:05:12.123707,2001,150.004130096,-96.6331353126,0.609129798803,269.994893804
2024/09/30/21:05:12.217982,2001,150.004075812,-97.2422482817,0.609129798803,269.994893804
2024/09/30/21:05:12.322936,2001,150.004021528,-97.8513603232,0.609129798803,269.994893804
2024/09/30/21:05:12.419044,2001,150.003967244,-98.4604714368,0.609129798803,269.994893804
2024/09/30/21:05:12.522972,2001,150.00391296,-99.0695816228,0.609129798803,269.994893804
2024/09/30/21:05:12.618835,2001,150.003858676,-99.6786908811,0.609129798803,269.994893804
2024/09/30/21:05:12.723377,2001,150.003804393,-100.287799212,0.609129798803,269.994893804
2024/09/30/21:05:12.819183,2001,150.003814451,-100.891013151,0.60908368097,269.995672203
2024/09/30/21:05:12.922544,2001,150.003773953,-101.500270218,0.609243821118,269.996134228
2024/09/30/21:05:13.020383,2001,150.003732847,-102.109508974,0.609243821118,269.996134228
2024/09/30/21:05:13.122159,2001,150.003691741,-102.718746803,0.609243821118,269.996134228
2024/09/30/21:05:13.220307,2001,150.003650636,-103.327983704,0.609243821118,269.996134228
2024/09/30/21:05:13.322975,2001,150.00360953,-103.937219678,0.609243821118,269.996134228
2024/09/30/21:05:13.420318,2001,150.003568425,-104.546454723,0.609243821118,269.996134228
2024/09/30/21:05:13.523088,2001,150.00352732,-105.15568884,0.609243821118,269.996134228
2024/09/30/21:05:13.620003,2001,150.003486214,-105.764922029,0.609243821118,269.996134228
2024/09/30/21:05:13.722909,2001,150.003445109,-106.374154291,0.609243821118,269.996134228
2024/09/30/21:05:13.820653,2001,150.003404004,-106.983385625,0.609243821118,269.996134228
2024/09/30/21:05:13.922750,2001,150.003362899,-107.59261603,0.609243821118,269.996134228
2024/09/30/21:05:14.020365,2001,150.003321794,-108.201845508,0.609243821118,269.996134228
2024/09/30/21:05:14.122964,2001,150.003280689,-108.811074058,0.609243821118,269.996134228
2024/09/30/21:05:14.221728,2001,150.003239584,-109.42030168,0.609243821118,269.996134228
2024/09/30/21:05:14.323218,2001,150.00319848,-110.029528374,0.609243821118,269.996134228
2024/09/30/21:05:14.420299,2001,150.003157375,-110.63875414,0.609243821118,269.996134228
2024/09/30/21:05:14.523715,2001,150.00311627,-111.247978978,0.609243821118,269.996134228
2024/09/30/21:05:14.622594,2001,150.003075165,-111.857202889,0.609243821118,269.996134228
2024/09/30/21:05:14.722220,2001,150.003034061,-112.466425871,0.609243821118,269.996134228
2024/09/30/21:05:14.821496,2001,150.002992956,-113.075647926,0.609243821118,269.996134228
2024/09/30/21:05:14.921742,2001,150.002951852,-113.684869052,0.609243821118,269.996134228
2024/09/30/21:05:15.022678,2001,150.002910748,-114.294089251,0.609243821118,269.996134228
2024/09/30/21:05:15.123667,2001,150.002869643,-114.903308522,0.609243821118,269.996134228
2024/09/30/21:05:15.223064,2001,150.002828539,-115.512526865,0.609243821118,269.996134228
2024/09/30/21:05:15.322536,2001,150.002787435,-116.12174428,0.609243821118,269.996134228
2024/09/30/21:05:15.421795,2001,150.002746331,-116.730960768,0.609243821118,269.996134228
2024/09/30/21:05:15.523503,2001,150.002595205,-117.331795966,0.609003708695,269.99523093
2024/09/30/21:05:15.618431,2001,150.002550432,-117.940447851,0.608745665093,269.995228387
2024/09/30/21:05:15.721343,2001,150.002499736,-118.549188332,0.608745665093,269.995228387
2024/09/30/21:05:15.824213,2001,150.00244904,-119.157927886,0.608745665093,269.995228387
2024/09/30/21:05:15.923961,2001,150.002398344,-119.766666513,0.608745665093,269.995228387
2024/09/30/21:05:16.021792,2001,150.002347648,-120.375404212,0.608745665093,269.995228387
2024/09/30/21:05:16.123990,2001,150.002296952,-120.984140984,0.608745665093,269.995228387
2024/09/30/21:05:16.224184,2001,150.002246257,-121.59287683,0.608745665093,269.995228387
2024/09/30/21:05:16.323502,2001,150.002195561,-122.201611748,0.608745665093,269.995228387
2024/09/30/21:05:16.420645,2001,150.002144865,-122.810345738,0.608745665093,269.995228387
2024/09/30/21:05:16.523603,2001,150.00209417,-123.419078802,0.608745665093,269.995228387
2024/09/30/21:05:16.621401,2001,150.002043475,-124.027810939,0.608745665093,269.995228387
2024/09/30/21:05:16.724562,2001,150.001992779,-124.636542148,0.608745665093,269.995228387
2024/09/30/21:05:16.822906,2001,150.001942084,-125.24527243,0.608745665093,269.995228387
2024/09/30/21:05:16.923749,2001,150.001891389,-125.854001785,0.608745665093,269.995228387
2024/09/30/21:05:17.023466,2001,150.001840694,-126.462730213,0.608745665093,269.995228387
2024/09/30/21:05:17.122247,2001,150.001789999,-127.071457714,0.608745665093,269.995228387
2024/09/30/21:05:17.218585,2001,150.001739304,-127.680184288,0.608745665093,269.995228387
2024/09/30/21:05:17.323350,2001,150.001688609,-128.288909934,0.608745665093,269.995228387
2024/09/30/21:05:17.423455,2001,150.001637914,-128.897634654,0.608745665093,269.995228387
2024/09/30/21:05:17.523610,2001,150.001587219,-129.506358446,0.608745665093,269.995228387
2024/09/30/21:05:17.623848,2001,150.001535578,-130.117296176,0.609109690007,269.995771958
2024/09/30/21:05:17.724290,2001,150.001488463,-130.72657853,0.609253798521,269.996190121
2024/09/30/21:05:17.823874,2001,150.001447951,-131.335827254,0.609253798521,269.996190121
2024/09/30/21:05:17.923386,2001,150.001407439,-131.94507505,0.609253798521,269.996190121
2024/09/30/21:05:18.018993,2001,150.001366927,-132.554321917,0.609253798521,269.996190121
2024/09/30/21:05:18.124127,2001,150.001326415,-133.163567857,0.609253798521,269.996190121
2024/09/30/21:05:18.222665,2001,150.001285904,-133.772812869,0.609253798521,269.996190121
2024/09/30/21:05:18.323499,2001,150.001245392,-134.382056953,0.609253798521,269.996190121
2024/09/30/21:05:18.423947,2001,150.00120488,-134.991300109,0.609253798521,269.996190121
2024/09/30/21:05:18.523323,2001,150.001164369,-135.600542337,0.609253798521,269.996190121
2024/09/30/21:05:18.623682,2001,150.001123857,-136.209783637,0.609253798521,269.996190121
2024/09/30/21:05:18.724250,2001,150.001083346,-136.819024009,0.609253798521,269.996190121
2024/09/30/21:05:18.822930,2001,150.001042835,-137.428263454,0.609253798521,269.996190121
2024/09/30/21:05:18.924008,2001,150.001002323,-138.03750197,0.609253798521,269.996190121
2024/09/30/21:05:19.022616,2001,150.000961812,-138.646739559,0.609253798521,269.996190121
2024/09/30/21:05:19.124078,2001,150.000921301,-139.255976219,0.609253798521,269.996190121
2024/09/30/21:05:19.222616,2001,150.00088079,-139.865211952,0.609253798521,269.996190121
2024/09/30/21:05:19.323733,2001,150.000840279,-140.474446757,0.609253798521,269.996190121
2024/09/30/21:05:19.422751,2001,150.000799768,-141.083680633,0.609253798521,269.996190121
2024/09/30/21:05:19.524697,2001,150.000759257,-141.692913582,0.609253798521,269.996190121
2024/09/30/21:05:19.623487,2001,150.000718746,-142.302145603,0.609253798521,269.996190121
2024/09/30/21:05:19.724560,2001,150.000678235,-142.911376696,0.609253798521,269.996190121
2024/09/30/21:05:19.824318,2001,149.315482933,-143.412859872,0.584559568889,257.465730592
2024/09/30/21:05:19.923754,2001,149.188621338,-143.983480183,0.584559568889,257.465730592
2024/09/30/21:05:20.023997,2001,149.061759936,-144.554099626,0.584559568889,257.465730592
2024/09/30/21:05:20.124239,2001,148.718537997,-144.969320008,0.545107457058,245.290150676
2024/09/30/21:05:20.222714,2001,148.49067286,-145.46451104,0.545107457058,245.290150676
2024/09/30/21:05:20.325091,2001,148.26280807,-145.959701317,0.545107457058,245.290150676
2024/09/30/21:05:20.424721,2001,147.796706588,-146.158828332,0.495535963369,230.383268836
2024/09/30/21:05:20.525242,2001,147.480731467,-146.540550135,0.495535963369,230.383268836
2024/09/30/21:05:20.624411,2001,147.051436496,-146.696099217,0.467087795917,217.548382508
2024/09/30/21:05:20.723671,2001,146.68111402,-146.980755153,0.467087795917,217.548382508
2024/09/30/21:05:20.822752,2001,146.310792108,-147.265410656,0.467087795917,217.548382508
2024/09/30/21:05:20.924088,2001,145.815797248,-147.122903113,0.435428603435,200.997789396
2024/09/30/21:05:21.022623,2001,145.409286844,-147.278930101,0.435428603435,200.997789396
2024/09/30/21:05:21.122854,2001,145.00277706,-147.434956852,0.435428603435,200.997789396
