time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.V_opt,.Collision_cone
2024/09/30/21:04:44.223201,133,0,0,,"(0.7327011823654175, 0.6046891212463379)","(73.38867950439453, 5.779297351837158, 100.48750305175781, 48.39271926879883, 119.27499389648438, 26.86711883544922)"
2024/09/30/21:04:44.323826,134,0,0,,"(0.7262762188911438, 0.6123911142349243)","(73.8154525756836, 6.137585639953613, 100.72473907470703, 48.27889633178711, 119.39274597167969, 26.697505950927734)"
2024/09/30/21:04:44.423058,135,0,0,,"(0.7559372782707214, 0.5753771066665649)","(74.24408721923828, 6.498830318450928, 100.964111328125, 48.16764831542969, 119.51012420654297, 26.529705047607422)"
2024/09/30/21:04:44.523735,136,0,0,,"(0.7286321520805359, 0.6095860600471497)","(74.67594146728516, 6.860983371734619, 101.20600128173828, 48.05753707885742, 119.6279067993164, 26.36280632019043)"
2024/09/30/21:04:44.623681,137,0,0,,"(0.7322446703910828, 0.6052418947219849)","(75.1115951538086, 7.2238993644714355, 101.45075988769531, 47.94856262207031, 119.74652099609375, 26.19684600830078)"
2024/09/30/21:04:44.724409,138,0,0,,"(0.7325599193572998, 0.6048603057861328)","(75.54976654052734, 7.588082313537598, 101.69770812988281, 47.84084701538086, 119.86485290527344, 26.031864166259766)"
2024/09/30/21:04:44.823816,139,0,0,,"(0.7613077759742737, 0.5682520866394043)","(75.98931884765625, 7.954155445098877, 101.94627380371094, 47.73463439941406, 119.98186492919922, 25.86800193786621)"
2024/09/30/21:04:44.923506,140,0,0,,"(0.7611860632896423, 0.5684151649475098)","(76.43035125732422, 8.321455001831055, 102.4704818725586, 48.04753875732422, 120.56199645996094, 25.889846801757812)"
2024/09/30/21:04:45.023017,141,0,0,,"(0.7623236775398254, 0.5668885111808777)","(76.87332153320312, 8.689528465270996, 102.72319793701172, 47.94234848022461, 120.6778564453125, 25.723674774169922)"
2024/09/30/21:04:45.123424,142,0,0,,"(0.7628947496414185, 0.5661197304725647)","(77.31816101074219, 9.058539390563965, 102.97767639160156, 47.83790588378906, 120.79244232177734, 25.55815315246582)"
2024/09/30/21:04:45.223944,143,0,0,,"(0.7653427124023438, 0.5628058910369873)","(77.76545715332031, 9.427190780639648, 103.24089813232422, 47.7286491394043, 120.91136169433594, 25.378084182739258)"
2024/09/30/21:04:45.323725,144,0,0,,"(0.7682689428329468, 0.5588048100471497)","(78.21530151367188, 9.795928955078125, 103.49937438964844, 47.62403869628906, 121.02389526367188, 25.212623596191406)"
2024/09/30/21:04:45.423516,145,0,0,,"(0.7713585495948792, 0.5545321702957153)","(78.66757202148438, 10.163718223571777, 103.75952911376953, 47.5186882019043, 121.13507843017578, 25.04696273803711)"
2024/09/30/21:04:45.524470,146,0,0,,"(0.7722918391227722, 0.5532316565513611)","(79.12134552001953, 10.531013488769531, 104.0208969116211, 47.41274642944336, 121.24403381347656, 24.88123321533203)"
2024/09/30/21:04:45.622886,147,0,0,,"(0.7737085223197937, 0.5512487292289734)","(79.57691192626953, 10.897819519042969, 104.28368377685547, 47.3062744140625, 121.35095977783203, 24.71553611755371)"
2024/09/30/21:04:45.724427,148,0,0,,"(0.7741590738296509, 0.5506157875061035)","(80.03402709960938, 11.264582633972168, 104.54784393310547, 47.199562072753906, 121.45557403564453, 24.550119400024414)"
2024/09/30/21:04:45.823355,149,0,0,,"(0.7762684226036072, 0.547637939453125)","(80.4932861328125, 11.63077163696289, 104.81365203857422, 47.0922966003418, 121.55828094482422, 24.384851455688477)"
2024/09/30/21:04:45.923281,150,0,0,,"(0.7802983522415161, 0.5418804883956909)","(80.9551010131836, 11.99522590637207, 105.08109283447266, 46.983604431152344, 121.65919494628906, 24.21924591064453)"
2024/09/30/21:04:46.023255,151,0,0,,"(0.7841379642486572, 0.5363093018531799)","(81.41936492919922, 12.357593536376953, 105.35001373291016, 46.8731575012207, 121.75810241699219, 24.05316734313965)"
2024/09/30/21:04:46.124239,152,0,0,,"(0.7848625183105469, 0.5352483987808228)","(81.88478088378906, 12.718770027160645, 105.61980438232422, 46.76137161254883, 121.85379028320312, 23.886959075927734)"
2024/09/30/21:04:46.223420,153,0,0,,"(0.7855939865112305, 0.5341742038726807)","(82.35155487060547, 13.079133987426758, 105.89070892333984, 46.64858627319336, 121.94640350341797, 23.720935821533203)"
2024/09/30/21:04:46.323238,154,0,0,,"(0.7871594429016113, 0.5318646430969238)","(82.8200454711914, 13.43852710723877, 106.16292572021484, 46.53474807739258, 122.0361557006836, 23.555156707763672)"
2024/09/30/21:04:46.423243,155,0,0,,"(0.7902439832687378, 0.5272707343101501)","(83.29085540771484, 13.796340942382812, 106.43672180175781, 46.41947937011719, 122.12346649169922, 23.389484405517578)"
2024/09/30/21:04:46.525171,156,0,0,,"(0.7945207357406616, 0.5208039879798889)","(83.76425170898438, 14.151679039001465, 106.7120361328125, 46.30209732055664, 122.2083740234375, 23.223587036132812)"
2024/09/30/21:04:46.624198,157,0,0,,"(0.7977859377861023, 0.5157883763313293)","(84.23979187011719, 14.504589080810547, 106.98860168457031, 46.182525634765625, 122.2903823852539, 23.057538986206055)"
2024/09/30/21:04:46.722420,158,0,0,,"(0.8009638786315918, 0.5108394026756287)","(84.71733856201172, 14.854880332946777, 107.26629638671875, 46.06056213378906, 122.3692398071289, 22.89133644104004)"
2024/09/30/21:04:46.824575,159,0,0,,"(0.8033891320228577, 0.507016658782959)","(85.19680786132812, 15.202927589416504, 107.83921813964844, 46.34086608886719, 122.93492126464844, 22.824262619018555)"
2024/09/30/21:04:46.919474,160,0,0,,"(0.8067543506622314, 0.5016446709632874)","(85.67870330810547, 15.54841136932373, 108.1207504272461, 46.2136116027832, 123.00867462158203, 22.652891159057617)"
2024/09/30/21:04:47.023369,161,0,0,,"(0.8097191452980042, 0.49684497714042664)","(86.16305541992188, 15.891495704650879, 108.40380859375, 46.084190368652344, 123.07941436767578, 22.481807708740234)"
2024/09/30/21:04:47.120533,162,0,0,,"(0.8113454580307007, 0.4941847026348114)","(86.64912414550781, 16.232603073120117, 108.68802642822266, 45.95273971557617, 123.14637756347656, 22.31127166748047)"
2024/09/30/21:04:47.223955,163,0,0,,"(0.8129202127456665, 0.4915899932384491)","(87.13668060302734, 16.5717716217041, 108.97327423095703, 45.81922149658203, 123.20923614501953, 22.14143180847168)"
2024/09/30/21:04:47.322338,164,0,0,,"(0.8148008584976196, 0.4884665310382843)","(87.62561798095703, 16.908817291259766, 109.2594223022461, 45.683433532714844, 123.26773834228516, 21.97235107421875)"
2024/09/30/21:04:47.424745,165,0,0,,"(0.8173343539237976, 0.4842153787612915)","(88.11631774902344, 17.243555068969727, 109.54668426513672, 45.545310974121094, 123.32215118408203, 21.804157257080078)"
2024/09/30/21:04:47.519473,166,0,0,,"(0.8197291493415833, 0.48015010356903076)","(88.60888671875, 17.57610511779785, 109.8351821899414, 45.404945373535156, 123.37248992919922, 21.637096405029297)"
2024/09/30/21:04:47.623660,167,0,0,,"(0.821972668170929, 0.4762992262840271)","(89.10343170166016, 17.906606674194336, 110.1250228881836, 45.2624626159668, 123.41876220703125, 21.4714412689209)"
2024/09/30/21:04:47.722321,168,0,0,,"(0.8239345550537109, 0.47289732098579407)","(89.59963989257812, 18.235050201416016, 110.4159927368164, 45.11774444580078, 123.46054077148438, 21.30735969543457)"
2024/09/30/21:04:47.823259,169,0,0,,"(0.8260584473609924, 0.46917739510536194)","(90.09735107421875, 18.561241149902344, 111.01556396484375, 45.3647575378418, 123.99607849121094, 21.183530807495117)"
2024/09/30/21:04:47.921671,170,0,0,,"(0.8284430503845215, 0.4649538993835449)","(90.59648895263672, 18.884918212890625, 111.30989074707031, 45.21370315551758, 124.02862548828125, 21.01617431640625)"
2024/09/30/21:04:48.023466,171,0,0,,"(0.8308480381965637, 0.460642546415329)","(91.09724426269531, 19.206140518188477, 111.60525512695312, 45.05998992919922, 124.05623626708984, 20.85076141357422)"
2024/09/30/21:04:48.121785,172,0,0,,"(0.8330816626548767, 0.45659053325653076)","(91.59973907470703, 19.525060653686523, 111.90176391601562, 44.903743743896484, 124.07894134521484, 20.687625885009766)"
2024/09/30/21:04:48.223622,173,0,0,,"(0.8351882100105286, 0.4527258276939392)","(92.10409545898438, 19.841827392578125, 112.1995620727539, 44.74508285522461, 124.09675598144531, 20.52711296081543)"
2024/09/30/21:04:48.321883,174,0,0,,"(0.8373126983642578, 0.44878435134887695)","(92.61009216308594, 20.15629005432129, 112.4984359741211, 44.58381271362305, 124.109375, 20.369426727294922)"
2024/09/30/21:04:48.423097,175,0,0,,"(0.8394952416419983, 0.4446883201599121)","(93.11756896972656, 20.468286514282227, 112.7982177734375, 44.419734954833984, 124.11653137207031, 20.21478271484375)"
2024/09/30/21:04:48.521277,176,0,0,,"(0.8419536352157593, 0.4400160312652588)","(93.62643432617188, 20.777523040771484, 113.09876251220703, 44.252586364746094, 124.11807250976562, 20.063364028930664)"
2024/09/30/21:04:48.622960,177,0,0,,"(0.8442423343658447, 0.4356086254119873)","(94.1368408203125, 21.084152221679688, 113.72123718261719, 44.46580123901367, 124.61369323730469, 19.896106719970703)"
2024/09/30/21:04:48.720586,178,0,0,,"(0.8463753461837769, 0.4314495921134949)","(94.64891815185547, 21.388336181640625, 114.02554321289062, 44.29131317138672, 124.60384368896484, 19.74448013305664)"
2024/09/30/21:04:48.823832,179,0,0,,"(0.848369300365448, 0.42751556634902954)","(95.16277313232422, 21.69023895263672, 114.33101654052734, 44.114078521728516, 124.58843231201172, 19.597219467163086)"
2024/09/30/21:04:48.920449,180,0,0,,"(0.8503139615058899, 0.42363449931144714)","(95.67816925048828, 21.989770889282227, 114.63742065429688, 43.93394470214844, 124.56715393066406, 19.454669952392578)"
2024/09/30/21:04:49.022975,181,0,0,,"(0.8523223400115967, 0.41957908868789673)","(96.19493103027344, 22.286781311035156, 114.94457244873047, 43.750728607177734, 124.539794921875, 19.31717300415039)"
2024/09/30/21:04:49.120408,182,0,0,,"(0.8542740941047668, 0.41559091210365295)","(96.71284484863281, 22.581195831298828, 115.58329772949219, 43.939002990722656, 125.00244140625, 19.124488830566406)"
2024/09/30/21:04:49.222022,183,0,0,,"(0.8562436699867249, 0.4115176498889923)","(97.23211669921875, 22.873109817504883, 115.893798828125, 43.74753189086914, 124.96150970458984, 18.989704132080078)"
2024/09/30/21:04:49.319342,184,0,0,,"(0.8782964944839478, 0.36207082867622375)","(97.75289916992188, 23.162649154663086, 116.20512390136719, 43.552978515625, 124.91442108154297, 18.861251831054688)"
2024/09/30/21:04:49.421814,185,0,0,,"(0.8800103664398193, 0.3578851819038391)","(98.27538299560547, 23.44987678527832, 116.5173568725586, 43.35540771484375, 124.8613510131836, 18.73965072631836)"
2024/09/30/21:04:49.520276,186,0,0,,"(0.8817594051361084, 0.3535539507865906)","(98.79934692382812, 23.73462677001953, 116.83023834228516, 43.15463638305664, 124.80213928222656, 18.625350952148438)"
2024/09/30/21:04:49.623569,187,0,0,,"(0.8852578401565552, 0.3447006642818451)","(99.32527923583984, 24.01538848876953, 117.48627471923828, 43.313785552978516, 125.22618103027344, 18.41242218017578)"
2024/09/30/21:04:49.719796,188,0,0,,"(0.8882943987846375, 0.33679819107055664)","(99.85295104980469, 24.292089462280273, 117.8023910522461, 43.10212707519531, 125.15384674072266, 18.303354263305664)"
2024/09/30/21:04:49.822442,189,0,0,,"(0.8913636803627014, 0.32858914136886597)","(100.3826904296875, 24.56458282470703, 118.1189193725586, 42.886051177978516, 125.07621002197266, 18.202211380004883)"
2024/09/30/21:04:49.919122,190,0,0,,"(0.8935215473175049, 0.32267507910728455)","(100.91427612304688, 24.833467483520508, 118.43578338623047, 42.66593933105469, 124.99317169189453, 18.109859466552734)"
2024/09/30/21:04:50.023508,191,0,0,,"(0.8961607813835144, 0.3152710795402527)","(101.44820404052734, 25.09843635559082, 119.1063232421875, 42.7956428527832, 125.3841323852539, 17.88238525390625)"
2024/09/30/21:04:50.119298,192,0,0,,"(0.8986032605171204, 0.3082404136657715)","(101.9841537475586, 25.359397888183594, 119.42664337158203, 42.5643310546875, 125.28846740722656, 17.799034118652344)"
2024/09/30/21:04:50.219134,193,0,0,,"(0.9014990925788879, 0.29966551065444946)","(102.52215576171875, 25.61590003967285, 119.75033569335938, 42.32487106323242, 125.18599700927734, 17.71968650817871)"
2024/09/30/21:04:50.319061,194,0,0,,"(0.9040687084197998, 0.29182156920433044)","(103.0618896484375, 25.86766242980957, 120.07010650634766, 42.084022521972656, 125.08088684082031, 17.65708351135254)"
2024/09/30/21:04:50.421687,195,0,0,,"(0.9067370891571045, 0.28342166543006897)","(103.60365295410156, 26.11470603942871, 120.75440216064453, 42.180259704589844, 125.43629455566406, 17.420682907104492)"
2024/09/30/21:04:50.519137,196,0,0,,"(0.9091991186141968, 0.2754214107990265)","(104.14756774902344, 26.357147216796875, 121.07646179199219, 41.92675018310547, 125.3193588256836, 17.37075424194336)"
2024/09/30/21:04:50.621451,197,0,0,,"(0.9117642641067505, 0.26680687069892883)","(104.69388580322266, 26.594839096069336, 121.3981704711914, 41.668556213378906, 125.19927215576172, 17.333145141601562)"
2024/09/30/21:04:50.719636,198,0,0,,"(0.9142943620681763, 0.25800350308418274)","(105.24237060546875, 26.827552795410156, 122.09355163574219, 41.73686599731445, 125.52710723876953, 17.092077255249023)"
2024/09/30/21:04:50.823996,199,0,0,,"(0.9285610318183899, 0.20068494975566864)","(105.7928237915039, 27.05507469177246, 122.41659545898438, 41.46514892578125, 125.3964614868164, 17.07021713256836)"
2024/09/30/21:04:50.919152,200,0,0,,"(0.9305830001831055, 0.19108983874320984)","(106.34508514404297, 27.277128219604492, 122.73807525634766, 41.18827438354492, 125.26351165771484, 17.062274932861328)"
2024/09/30/21:04:51.024422,201,0,0,,"(0.9324432611465454, 0.18179553747177124)","(106.89929962158203, 27.49379539489746, 123.44261932373047, 41.22582244873047, 125.56304168701172, 16.820709228515625)"
2024/09/30/21:04:51.119296,202,0,0,,"(0.9344069957733154, 0.17141646146774292)","(107.45578002929688, 27.70477867126465, 123.76428985595703, 40.93477249145508, 125.42174530029297, 16.831682205200195)"
2024/09/30/21:04:51.221618,203,0,0,,"(0.9369429349899292, 0.15696464478969574)","(108.01513671875, 27.90878677368164, 124.47610473632812, 40.94859313964844, 125.70232391357422, 16.58785629272461)"
2024/09/30/21:04:51.319366,204,0,0,,"(0.9393603801727295, 0.14178192615509033)","(108.57713317871094, 28.105148315429688, 124.79728698730469, 40.6413688659668, 125.55631256103516, 16.617868423461914)"
2024/09/30/21:04:51.423668,205,0,0,,"(0.9413952231407166, 0.12757384777069092)","(109.14138793945312, 28.293752670288086, 125.11550903320312, 40.328182220458984, 125.41202545166016, 16.663341522216797)"
2024/09/30/21:04:51.520242,206,0,0,,"(0.9425399899482727, 0.11882096529006958)","(109.7068099975586, 28.475929260253906, 125.83311462402344, 40.30564880371094, 125.6680908203125, 16.42447853088379)"
2024/09/30/21:04:51.622269,207,0,0,,"(0.9437958598136902, 0.10839478671550751)","(110.27416229248047, 28.651565551757812, 126.14796447753906, 39.97731018066406, 125.52000427246094, 16.493680953979492)"
2024/09/30/21:04:51.720262,208,0,0,,"(0.9450029134750366, 0.09731116890907288)","(110.84359741210938, 28.82054328918457, 126.8701171875, 39.92913055419922, 125.75814056396484, 16.258441925048828)"
2024/09/30/21:04:51.823810,209,0,0,,"(0.9494103193283081, 0.03346717357635498)","(111.41555786132812, 28.981943130493164, 127.18148040771484, 39.585514068603516, 125.61048126220703, 16.35245132446289)"
2024/09/30/21:04:51.919599,210,0,0,,"(0.9497829079627991, 0.020307986065745354)","(111.989501953125, 29.13578224182129, 127.90716552734375, 39.510169982910156, 125.83291625976562, 16.121952056884766)"
2024/09/30/21:04:52.023899,211,0,0,,"(0.949973464012146, 0.007102586794644594)","(112.56517791748047, 29.281291961669922, 128.21473693847656, 39.147457122802734, 125.68595123291016, 16.239227294921875)"
2024/09/30/21:04:52.119478,212,0,0,,"(0.949985921382904, -0.005175395403057337)","(113.1422119140625, 29.41985321044922, 128.9417724609375, 39.04399108886719, 125.89299011230469, 16.015836715698242)"
2024/09/30/21:04:52.223302,213,0,0,,"(0.9497148990631104, -0.023272162303328514)","(113.72125244140625, 29.54911231994629, 129.23983764648438, 38.669044494628906, 125.75471496582031, 16.162715911865234)"
2024/09/30/21:04:52.319584,214,0,0,,"(0.9491122961044312, -0.04105859994888306)","(114.30223083496094, 29.66876983642578, 129.9666290283203, 38.53593444824219, 125.95064544677734, 15.946002006530762)"
2024/09/30/21:04:52.423485,215,0,0,,"(0.9461275339126587, -0.08568927645683289)","(114.88207244873047, 29.769603729248047, 130.2504425048828, 38.139991760253906, 125.8247299194336, 16.112802505493164)"
2024/09/30/21:04:52.519479,216,0,0,,"(0.9447582960128784, -0.09965815395116806)","(115.46065521240234, 29.843931198120117, 130.96324157714844, 37.963043212890625, 126.0165786743164, 15.886046409606934)"
2024/09/30/21:04:52.624288,217,0,0,,"(0.9412283301353455, -0.12879934906959534)","(116.03610229492188, 29.884368896484375, 131.21954345703125, 37.53047180175781, 125.9140625, 16.048696517944336)"
2024/09/30/21:04:52.719656,218,0,0,,"(0.9380375146865845, -0.1502852439880371)","(116.6077651977539, 29.889711380004883, 131.90806579589844, 37.29923629760742, 126.11018371582031, 15.79346752166748)"
2024/09/30/21:04:52.820876,219,0,0,,"(0.9393367171287537, -0.14193828403949738)","(117.1679458618164, 29.868623733520508, 132.5803680419922, 37.04197692871094, 126.29592895507812, 15.527081489562988)"
2024/09/30/21:04:52.921121,220,0,0,,"(0.9356335401535034, -0.16459016501903534)","(117.71908569335938, 29.828664779663086, 132.7838134765625, 36.55949401855469, 126.2139892578125, 15.68346881866455)"
2024/09/30/21:04:53.023726,221,0,0,,"(0.9337713122367859, -0.17484591901302338)","(118.26434326171875, 29.77515983581543, 133.43222045898438, 36.270206451416016, 126.39141845703125, 15.415471076965332)"
2024/09/30/21:04:53.120276,222,0,0,,"(0.9337342977523804, -0.17504362761974335)","(118.80561065673828, 29.7127742767334, 134.0748291015625, 35.965843200683594, 126.56005096435547, 15.148480415344238)"
2024/09/30/21:04:53.223684,223,0,0,,"(0.935397207736969, -0.1659277379512787)","(119.34444427490234, 29.645957946777344, 134.24803161621094, 35.46686553955078, 126.49642944335938, 15.33340835571289)"
2024/09/30/21:04:53.321009,224,0,0,,"(0.9384856820106506, -0.1474606841802597)","(119.88211822509766, 29.579206466674805, 134.88204956054688, 35.147151947021484, 126.65906524658203, 15.08531379699707)"
2024/09/30/21:04:53.424330,225,0,0,,"(0.9350028038024902, -0.16813598573207855)","(120.42007446289062, 29.517236709594727, 135.51600646972656, 34.819400787353516, 126.81282806396484, 14.849834442138672)"
2024/09/30/21:04:53.522542,226,0,0,,"(0.9378161430358887, -0.15166042745113373)","(120.96349334716797, 29.45871353149414, 136.1542205810547, 34.482826232910156, 126.96176147460938, 14.625616073608398)"
2024/09/30/21:04:53.621837,227,0,0,,"(0.9362019896507263, -0.1613253355026245)","(121.50826263427734, 29.397705078125, 136.31349182128906, 33.98630905151367, 126.93082427978516, 14.87717342376709)"
2024/09/30/21:04:53.722643,228,0,0,,"(0.9402454495429993, -0.13578836619853973)","(122.05487823486328, 29.32900619506836, 136.94541931152344, 33.63269805908203, 127.0849838256836, 14.667901039123535)"
2024/09/30/21:04:53.826207,229,0,0,,"(0.9366349577903748, -0.15879222750663757)","(122.60388946533203, 29.251014709472656, 137.57530212402344, 33.264339447021484, 127.23806762695312, 14.459990501403809)"
2024/09/30/21:04:53.922303,230,0,0,,"(0.935617208480835, -0.16468273103237152)","(123.1536865234375, 29.167879104614258, 138.2017822265625, 32.88332748413086, 127.38839721679688, 14.257574081420898)"
2024/09/30/21:04:54.024138,231,0,0,,"(0.9363192915916443, -0.16064313054084778)","(123.70549011230469, 29.0828800201416, 138.33834838867188, 32.38130187988281, 127.41268920898438, 14.548208236694336)"
2024/09/30/21:04:54.120378,232,0,0,,"(0.9375222325325012, -0.15346698462963104)","(124.2604751586914, 28.9976749420166, 138.9591522216797, 31.989151000976562, 127.57206726074219, 14.36779499053955)"
2024/09/30/21:04:54.223853,233,0,0,,"(0.9373275637626648, -0.1546512097120285)","(124.81877136230469, 28.91062355041504, 139.5782012939453, 31.586318969726562, 127.7310562133789, 14.196052551269531)"
2024/09/30/21:04:54.322255,234,0,0,,"(0.9364618062973022, -0.15981009602546692)","(125.379638671875, 28.82062339782715, 140.19412231445312, 31.1724910736084, 127.89019775390625, 14.032212257385254)"
2024/09/30/21:04:54.424169,235,0,0,,"(0.935449481010437, -0.16563305258750916)","(125.9425048828125, 28.727365493774414, 140.80581665039062, 30.747800827026367, 128.04991149902344, 13.876142501831055)"
2024/09/30/21:04:54.522328,236,0,0,,"(0.9353671073913574, -0.16609756648540497)","(126.50691986083984, 28.63239097595215, 141.41244506835938, 30.313295364379883, 128.21031188964844, 13.729424476623535)"
2024/09/30/21:04:54.626454,237,0,0,,"(0.935791015625, -0.1636923998594284)","(127.07323455810547, 28.53679847717285, 141.515869140625, 29.825347900390625, 128.32879638671875, 14.091259956359863)"
2024/09/30/21:04:54.724097,238,0,0,,"(0.9361447095870972, -0.1616574376821518)","(127.64169311523438, 28.44080924987793, 142.1109161376953, 29.38515281677246, 128.50625610351562, 13.966608047485352)"
2024/09/30/21:04:54.826100,239,0,0,,"(0.9358537197113037, -0.16333337128162384)","(128.21217346191406, 28.343544006347656, 142.7000274658203, 28.936708450317383, 128.68682861328125, 13.85131549835205)"
2024/09/30/21:04:54.920956,240,0,0,,"(0.9354601502418518, -0.16557274758815765)","(128.78421020507812, 28.244844436645508, 143.2823028564453, 28.480493545532227, 128.87106323242188, 13.745104789733887)"
2024/09/30/21:04:55.023446,241,0,0,,"(0.9353818297386169, -0.16601471602916718)","(129.3574981689453, 28.145273208618164, 143.85693359375, 28.017393112182617, 129.0594482421875, 13.648336410522461)"
2024/09/30/21:04:55.119269,242,0,0,,"(0.9355851411819458, -0.1648649424314499)","(129.93177795410156, 28.045459747314453, 144.4232635498047, 27.548377990722656, 129.2525177001953, 13.56137752532959)"
2024/09/30/21:04:55.225032,243,0,0,,"(0.9360105395317078, -0.16243238747119904)","(130.5072784423828, 27.945955276489258, 144.98129272460938, 27.07807159423828, 129.4520721435547, 13.484402656555176)"
2024/09/30/21:04:55.323605,244,0,0,,"(0.9361759424209595, -0.16147638857364655)","(131.0841064453125, 27.846446990966797, 145.5303955078125, 26.599538803100586, 129.65682983398438, 13.416864395141602)"
2024/09/30/21:04:55.423176,245,0,0,,"(0.9361115097999573, -0.16184955835342407)","(131.66229248046875, 27.746591567993164, 146.07044982910156, 26.11711311340332, 129.86863708496094, 13.357956886291504)"
2024/09/30/21:04:55.523988,246,0,0,,"(0.9359658360481262, -0.16268961131572723)","(132.24147033691406, 27.646272659301758, 146.60081481933594, 25.631601333618164, 130.08798217773438, 13.307076454162598)"
2024/09/30/21:04:55.622932,247,0,0,,"(0.9360061287879944, -0.1624579131603241)","(132.82135009765625, 27.54582977294922, 147.12106323242188, 25.144060134887695, 130.3153076171875, 13.26403522491455)"
2024/09/30/21:04:55.721960,248,0,0,,"(0.9361205101013184, -0.16179729998111725)","(133.4017333984375, 27.445478439331055, 147.6307830810547, 24.655508041381836, 130.55101013183594, 13.22846794128418)"
2024/09/30/21:04:55.823223,249,0,0,,"(0.9361748695373535, -0.16148245334625244)","(133.98272705078125, 27.34512710571289, 148.13009643554688, 24.166715621948242, 130.79566955566406, 13.199718475341797)"
2024/09/30/21:04:55.921980,250,0,0,,"(0.9361393451690674, -0.16168852150440216)","(134.56451416015625, 27.244604110717773, 149.103759765625, 23.555423736572266, 130.9285888671875, 12.691938400268555)"
2024/09/30/21:04:56.023993,251,0,0,,"(0.9360194206237793, -0.1623811423778534)","(135.1471710205078, 27.14371109008789, 149.5791473388672, 23.05494499206543, 131.1815948486328, 12.677396774291992)"
2024/09/30/21:04:56.120577,252,0,0,,"(0.9359678626060486, -0.16267801821231842)","(135.7304229736328, 27.042579650878906, 150.04393005371094, 22.556671142578125, 131.4449462890625, 12.667783737182617)"
2024/09/30/21:04:56.223020,253,0,0,,"(0.9359701871871948, -0.16266454756259918)","(136.3140106201172, 26.941265106201172, 150.49826049804688, 22.06199836730957, 131.71878051757812, 12.662476539611816)"
2024/09/30/21:04:56.323691,254,0,0,,"(0.9360033869743347, -0.16247355937957764)","(136.89772033691406, 26.84003448486328, 150.94183349609375, 21.570951461791992, 132.0031280517578, 12.661073684692383)"
2024/09/30/21:04:56.423591,255,0,0,,"(0.9358856081962585, -0.16315074265003204)","(137.48170471191406, 26.7385196685791, 151.83843994140625, 20.89607810974121, 132.12542724609375, 12.19340991973877)"
