time,.Pos_Err,.Cov_XX,.Cov_YY,.Cov_UU,.Cov_Heading
2024/09/30/21:04:56.223076,0.000141701047601,0.0744141228493,0.103787793792,0.0173622825258,0.0740299195941
2024/09/30/21:04:56.323627,0.000289709324081,0.0844703127804,0.137831500931,0.0273622825258,0.0840299195941
2024/09/30/21:04:56.423815,0.000860785109542,0.094544371166,0.216599772822,0.0373622825258,0.0940299195941
2024/09/30/21:04:56.524114,0.0016107943851,0.104638559048,0.360092609318,0.0473622825258,0.104029919594
2024/09/30/21:04:56.622504,0.00231704134321,0.114755137459,0.588310010272,0.0573622825258,0.114029919594
2024/09/30/21:04:56.721569,0.00277694288866,0.124896367421,0.921251975537,0.0673622825258,0.124029919594
2024/09/30/21:04:56.822342,0.00280674905016,0.13506450995,1.37891850497,0.0773622825258,0.134029919594
2024/09/30/21:04:56.920141,0.0026578415956,0.14526182605,1.98130959841,0.0873622825258,0.144029919594
2024/09/30/21:04:57.022329,0.00255390621441,0.155490576716,2.74842525572,0.0973622825258,0.154029919594
2024/09/30/21:04:57.119886,0.00269450368528,0.165753022935,3.70026547676,0.107362282526,0.164029919594
2024/09/30/21:04:57.222035,0.00325816422112,0.176051425684,4.85683026137,0.117362282526,0.174029919594
2024/09/30/21:04:57.320248,0.00400075245629,0.186388045931,6.23811960941,0.127362282526,0.184029919594
2024/09/30/21:04:57.422467,0.00469957728226,0.196765144633,7.86413352072,0.137362282526,0.194029919594
2024/09/30/21:04:57.521534,0.00515205637996,0.207184982741,9.75487199517,0.147362282526,0.204029919594
2024/09/30/21:04:57.622039,0.00517443994232,0.217649821192,11.9303350326,0.157362282526,0.214029919594
2024/09/30/21:04:57.722399,0.00501810984621,0.228161920919,14.4105226329,0.167362282526,0.224029919594
2024/09/30/21:04:57.823307,0.00490675184826,0.238723542842,17.2154347958,0.177362282526,0.234029919594
2024/09/30/21:04:57.922495,0.00503992680461,0.249336947871,20.3650715213,0.187362282526,0.244029919594
2024/09/30/21:04:58.023980,0.00559616494109,0.26000439691,23.8794328092,0.197362282526,0.254029919594
2024/09/30/21:04:58.122735,0.006331330763,0.270728150849,27.7785186593,0.207362282526,0.264029919594
2024/09/30/21:04:58.220269,0.0070227331397,0.281510470573,32.0823290715,0.217362282526,0.274029919594
2024/09/30/21:04:58.322119,0.00746778976266,0.292353616954,36.8108640457,0.227362282526,0.284029919594
2024/09/30/21:04:58.422222,0.00748275083052,0.303259850856,41.9841235816,0.237362282526,0.294029919594
2024/09/30/21:04:58.523923,0.00731899824027,0.314231433133,47.6221076792,0.247362282526,0.304029919594
2024/09/30/21:04:58.623179,0.0072002177632,0.325270624628,53.7448163382,0.257362282526,0.314029919594
2024/09/30/21:04:58.724132,0.00732597027095,0.336379686178,60.3722495586,0.267362282526,0.324029919594
2024/09/30/21:04:58.824024,0.00787478599601,0.347560878605,67.5244073402,0.277362282526,0.334029919594
2024/09/30/21:04:58.922817,0.00860252941767,0.358816462726,75.2212896827,0.287362282526,0.344029919594
2024/09/30/21:04:59.018665,0.00928650939521,0.370148699345,83.4828965862,0.297362282526,0.354029919594
2024/09/30/21:04:59.122620,0.0097241436187,0.381559849257,92.3292280503,0.307362282526,0.364029919594
2024/09/30/21:04:59.223217,0.00973168228614,0.393052173248,101.780284075,0.317362282526,0.374029919594
2024/09/30/21:04:59.322541,0.00956050730151,0.404627932092,111.85606466,0.327362282526,0.384029919594
2024/09/30/21:04:59.422667,0.00943430444153,0.416289386555,122.576569805,0.337362282526,0.394029919594
2024/09/30/21:04:59.522710,0.00955263458339,0.428038797391,133.961799511,0.347362282526,0.404029919594
2024/09/30/21:04:59.623919,0.0100940279626,0.439878425346,146.031753776,0.357362282526,0.414029919594
2024/09/30/21:04:59.718515,0.010814349049,0.451810531153,158.806432601,0.367362282526,0.424029919594
2024/09/30/21:04:59.818633,0.0114909066971,0.463837375538,172.305835986,0.377362282526,0.434029919594
2024/09/30/21:04:59.922791,0.0119211185955,0.475961219214,186.549963929,0.387362282526,0.444029919594
2024/09/30/21:05:00.020032,0.0119212349411,0.488184322884,201.558816432,0.397362282526,0.454029919594
2024/09/30/21:05:00.124748,0.011742637641,0.500508947243,217.352393494,0.407362282526,0.464029919594
2024/09/30/21:05:00.222383,0.0116090124746,0.512937352972,233.950695115,0.417362282526,0.474029919594
2024/09/30/21:05:00.318931,1.29712463583e-05,0.0930413225855,0.109847290976,0.0191014474298,0.0918170532657
2024/09/30/21:05:00.421555,0.000405019671382,0.103128129017,0.139585869797,0.0291014474298,0.101817053266
2024/09/30/21:05:00.519298,0.000103407375153,0.0607579431566,0.0695659770715,0.0168199213908,0.060411531183
2024/09/30/21:05:00.618932,0.000190581839806,0.0707940619998,0.106420912261,0.0268199213908,0.070411531183
2024/09/30/21:05:00.722378,3.14122309408e-05,0.0808449400681,0.186915689933,0.0368199213908,0.080411531183
2024/09/30/21:05:00.822826,0.00055785358324,0.0909128337928,0.331050309942,0.0468199213908,0.090411531183
2024/09/30/21:05:00.922733,0.00132583126824,0.100999999596,0.55882477214,0.0568199213908,0.100411531183
2024/09/30/21:05:01.022738,0.00204883594133,0.111108693891,0.89023907638,0.0668199213908,0.110411531183
2024/09/30/21:05:01.121995,0.00252730670065,0.121241173082,1.34529322252,0.0768199213908,0.120411531183
2024/09/30/21:05:01.221605,0.00258271330142,0.131399693563,1.9439872104,0.0868199213908,0.130411531183
2024/09/30/21:05:01.322743,0.00245919128431,0.14158651172,2.70632103988,0.0968199213908,0.140411531183
2024/09/30/21:05:01.423388,0.00237943180152,0.151803883929,3.65229471082,0.106819921391,0.150411531183
2024/09/30/21:05:01.522030,0.00254601716753,0.162054066556,4.80190822306,0.116819921391,0.160411531183
2024/09/30/21:05:01.623462,0.00314269718789,0.172339315961,6.17516157646,0.126819921391,0.170411531183
2024/09/30/21:05:01.722345,0.00391808994894,0.18266188849,7.79205477087,0.136819921391,0.180411531183
2024/09/30/21:05:01.822954,0.00464850966476,0.193024040484,9.67258780614,0.146819921391,0.190411531183
2024/09/30/21:05:01.922745,0.00513439544879,0.203428028271,11.8367606821,0.156819921391,0.200411531183
2024/09/30/21:05:02.022617,0.00519721705866,0.213876108173,14.3045733987,0.166819921391,0.210411531183
2024/09/30/21:05:02.123624,0.00508111003631,0.224370536501,17.0960259557,0.176819921391,0.220411531183
2024/09/30/21:05:02.222712,0.00500876553475,0.234913569556,20.2311183529,0.186819921391,0.230411531183
2024/09/30/21:05:02.323498,0.0051827658693,0.24550746363,23.7298505903,0.196819921391,0.240411531183
2024/09/30/21:05:02.424077,0.00578686084576,0.256154475007,27.6122226676,0.206819921391,0.250411531183
2024/09/30/21:05:02.522879,0.00656966854946,0.266856859959,31.8982345847,0.216819921391,0.260411531183
2024/09/30/21:05:02.624125,0.00730750319452,0.277616874751,36.6078863416,0.226819921391,0.270411531183
2024/09/30/21:05:02.722150,0.0078008038947,0.288436775636,41.7611779379,0.236819921391,0.280411531183
2024/09/30/21:05:02.823028,0.00787104040789,0.29931881886,47.3781093736,0.246819921391,0.290411531183
2024/09/30/21:05:02.922750,0.0077623482764,0.310265260657,53.4786806486,0.256819921391,0.300411531183
2024/09/30/21:05:03.021650,0.00769741865356,0.321278357253,60.0828917626,0.266819921391,0.310411531183
2024/09/30/21:05:03.122209,0.00787883385501,0.332360364863,67.2107427155,0.276819921391,0.320411531183
2024/09/30/21:05:03.223427,0.00849034368681,0.343513539694,74.8822335072,0.286819921391,0.330411531183
2024/09/30/21:05:03.323371,0.00928056623433,0.354740137941,83.1173641374,0.296819921391,0.340411531183
2024/09/30/21:05:03.424256,0.0100258157118,0.366042415792,91.9361346062,0.306819921391,0.350411531183
2024/09/30/21:05:03.523189,0.0105265312333,0.377422629421,101.358544913,0.316819921391,0.360411531183
2024/09/30/21:05:03.623004,0.0106041825568,0.388883034996,111.404595058,0.326819921391,0.370411531183
2024/09/30/21:05:03.723468,0.010502905225,0.400425888674,122.094285041,0.336819921391,0.380411531183
2024/09/30/21:05:03.823378,0.0104453903915,0.412053446601,133.447614862,0.346819921391,0.390411531183
2024/09/30/21:05:03.920680,0.0106342203721,0.423767964913,145.484584521,0.356819921391,0.400411531183
2024/09/30/21:05:04.023577,0.0112531449733,0.435571699737,158.225194017,0.366819921391,0.410411531183
2024/09/30/21:05:04.123019,0.0120507822805,0.447466907188,171.68944335,0.376819921391,0.420411531183
2024/09/30/21:05:04.218551,0.0128034465082,0.459455843374,185.89733252,0.386819921391,0.430411531183
2024/09/30/21:05:04.319987,0.0133115767707,0.471540764389,200.868861528,0.396819921391,0.440411531183
2024/09/30/21:05:04.422258,0.0133966428262,0.483723926319,216.624030372,0.406819921391,0.450411531183
2024/09/30/21:05:04.523767,0.0133027802176,0.496007585239,233.182839052,0.416819921391,0.460411531183
2024/09/30/21:05:04.622848,0.0132526800989,0.508393997212,250.565287569,0.426819921391,0.470411531183
2024/09/30/21:05:04.723270,0.0134489247861,0.520885418294,268.791375922,0.436819921391,0.480411531183
2024/09/30/21:05:04.820235,0.0140752640858,0.533484104527,287.881104111,0.446819921391,0.490411531183
2024/09/30/21:05:04.922735,0.0148803160838,0.546192311945,307.854472136,0.456819921391,0.500411531183
2024/09/30/21:05:05.021625,0.0156403949948,0.559012296568,328.731479996,0.466819921391,0.510411531183
2024/09/30/21:05:05.121885,0.0161559399332,0.571946314409,350.532127692,0.476819921391,0.520411531183
2024/09/30/21:05:05.222111,0.0162484206575,0.584996621467,373.276415223,0.486819921391,0.530411531183
2024/09/30/21:05:05.324462,0.0161619727108,0.598165473732,396.984342588,0.496819921391,0.540411531183
2024/09/30/21:05:05.423707,1.68939403716e-05,0.0949081408287,0.109908303573,0.0192369206936,0.0934696703303
2024/09/30/21:05:05.525447,0.000227180588565,0.104997634029,0.139600763913,0.0292369206936,0.10346967033
2024/09/30/21:05:05.622796,0.000867561857521,0.115109341719,0.217767065322,0.0392369206936,0.11346967033
2024/09/30/21:05:05.721471,0.00168665580391,0.125245519937,0.364407207652,0.0492369206936,0.12346967033
2024/09/30/21:05:05.824853,0.00246077664007,0.135408424711,0.599521190757,0.0592369206936,0.13346967033
2024/09/30/21:05:05.920588,0.0029903634793,0.145600312062,0.943109014489,0.0692369206936,0.14346967033
2024/09/30/21:05:06.023430,0.00309688607913,0.155823437999,1.4151706787,0.0792369206936,0.15346967033
2024/09/30/21:05:06.123389,0.00302447998166,0.166080058524,2.03570618325,0.0892369206936,0.16346967033
2024/09/30/21:05:06.223463,0.00299583633996,0.176372429627,2.82471552797,0.0992369206936,0.17346967033
2024/09/30/21:05:06.323910,0.00321353746945,0.186702807292,3.80219871274,0.109236920694,0.18346967033
2024/09/30/21:05:06.419687,0.00386133317586,0.197073447492,4.9881557374,0.119236920694,0.19346967033
2024/09/30/21:05:06.524997,0.00468784154413,0.20748660619,6.40258660179,0.129236920694,0.20346967033
2024/09/30/21:05:06.624150,0.00546937678808,0.21794453934,8.06549130579,0.139236920694,0.21346967033
2024/09/30/21:05:06.724624,0.00600637802129,0.228449502889,9.99686984922,0.149236920694,0.22346967033
2024/09/30/21:05:06.819314,0.00612031500148,0.239003752771,12.216722232,0.159236920694,0.23346967033
2024/09/30/21:05:06.924120,0.00605532327094,0.249609544913,14.7450484538,0.169236920694,0.24346967033
2024/09/30/21:05:07.022669,0.00603409398293,0.260269135231,17.6018485147,0.179236920694,0.25346967033
2024/09/30/21:05:07.122846,0.00625920945302,0.270984779634,20.8071224145,0.189236920694,0.26346967033
2024/09/30/21:05:07.218493,1.43199840046e-05,0.0828128159011,0.108528832012,0.0181930680239,0.0821928153687
2024/09/30/21:05:07.325287,0.000217904580968,0.0928822782711,0.139493108406,0.0281930680239,0.0921928153687
2024/09/30/21:05:07.424272,0.000376517008831,0.1029714508,0.216843520539,0.0381930680239,0.102192815369
2024/09/30/21:05:07.521675,0.000290596378518,0.11308259408,0.360580068265,0.0481930680239,0.112192815369
2024/09/30/21:05:07.622066,0.000218387552888,0.123217968695,0.590702751436,0.0581930680239,0.122192815369
2024/09/30/21:05:07.722257,0.000906299242523,0.133379835219,0.927211569905,0.0681930680239,0.132192815369
2024/09/30/21:05:07.822387,0.000105187910065,0.0671124567554,0.0936590141785,0.0169068358382,0.0668579993292
2024/09/30/21:05:07.921707,6.70711502777e-05,0.0501629731854,0.0607116933908,0.0159433448419,0.0500554134213
2024/09/30/21:05:08.021991,0.000540708425051,0.0601876388296,0.0948438861339,0.0259433448419,0.0600554134213
2024/09/30/21:05:08.122195,0.00119484154125,0.0702247314577,0.170862768388,0.0359433448419,0.0700554134213
2024/09/30/21:05:08.219296,0.00180410379129,0.0802765082771,0.308768340061,0.0459433448419,0.0800554134213
2024/09/30/21:05:08.322820,0.00216885280773,0.0903452264862,0.528560601062,0.0559433448419,0.0900554134213
2024/09/30/21:05:08.419169,0.00211054967405,0.100433143274,0.8502395513,0.0659433448419,0.100055413421
2024/09/30/21:05:08.522348,0.00187332237311,0.110542515821,1.29380519068,0.0759433448419,0.110055413421
2024/09/30/21:05:08.620600,0.00167985779644,0.120675601297,1.87925751912,0.0859433448419,0.120055413421
2024/09/30/21:05:08.722432,0.00173272130897,0.130834656864,2.62659653652,0.0959433448419,0.130055413421
2024/09/30/21:05:08.819111,0.00221564932931,0.141021939675,3.5558222428,0.105943344842,0.140055413421
2024/09/30/21:05:08.922806,0.00287729247694,0.151239706873,4.68693463785,0.115943344842,0.150055413421
2024/09/30/21:05:09.021339,0.00349397243262,0.16149021559,6.0399337216,0.125943344842,0.160055413421
2024/09/30/21:05:09.124156,0.00386612823036,0.171775722953,7.63481949394,0.135943344842,0.170055413421
2024/09/30/21:05:09.220341,0.0038152306477,0.182098486076,9.49159195478,0.145943344842,0.180055413421
2024/09/30/21:05:09.323095,0.00358541006617,0.192460762066,11.630251104,0.155943344842,0.190055413421
2024/09/30/21:05:09.420934,0.00339935230956,0.202864808018,14.0707969416,0.165943344842,0.200055413421
2024/09/30/21:05:09.523105,0.00345963211744,0.213312881021,16.8332294674,0.175943344842,0.210055413421
2024/09/30/21:05:09.620675,0.00394999467171,0.223807238152,19.9375486814,0.185943344842,0.220055413421
2024/09/30/21:05:09.723831,0.00461906922455,0.23435013648,23.4037545834,0.195943344842,0.230055413421
2024/09/30/21:05:09.820126,0.00524317479881,0.244943833063,27.2518471733,0.205943344842,0.240055413421
2024/09/30/21:05:09.923667,0.00562275155806,0.255590584953,31.5018264511,0.215943344842,0.250055413421
2024/09/30/21:05:10.020169,0.00557927002281,0.266292649188,36.1736924167,0.225943344842,0.260055413421
2024/09/30/21:05:10.123611,0.00535686257301,0.277052282799,41.2874450699,0.235943344842,0.270055413421
2024/09/30/21:05:10.219828,0.00517821748779,0.287871742808,46.8630844108,0.245943344842,0.280055413421
2024/09/30/21:05:10.323311,0.00524594577986,0.298753286226,52.9206104391,0.255943344842,0.290055413421
2024/09/30/21:05:10.420057,3.88979534831e-05,0.08463605148,0.109376310244,0.0186029653677,0.0840089698904
2024/09/30/21:05:10.523186,4.12719805297e-05,0.0558367624434,0.063792671372,0.0162912727314,0.0556306407952
2024/09/30/21:05:10.619122,3.05786665585e-05,0.0458349274714,0.0518603627533,0.0158790680414,0.045737316974
2024/09/30/21:05:10.722432,1.95790484978e-05,0.041434247674,0.0477346637635,0.0157574609343,0.0413787294195
2024/09/30/21:05:10.819571,0.000526410573595,0.0514509499258,0.0832002588278,0.0257574609343,0.0513787294195
2024/09/30/21:05:10.923112,0.00121669983072,0.0614781362958,0.160180775455,0.0357574609343,0.0613787294196
2024/09/30/21:05:11.018950,0.00186330242489,0.0715180673905,0.298676213491,0.0457574609343,0.0713787294196
2024/09/30/21:05:11.123643,0.00226358631948,0.0815730038074,0.518686572782,0.0557574609343,0.0813787294196
2024/09/30/21:05:11.219324,0.00223379734568,0.0916452061348,0.840211853175,0.0657574609343,0.0913787294196
2024/09/30/21:05:11.323868,0.00202530916936,0.101736934952,1.28325205452,0.0757574609343,0.10137872942
2024/09/30/21:05:11.419003,0.0018617956043,0.111850450828,1.86780717665,0.0857574609343,0.11137872942
2024/09/30/21:05:11.523353,0.00194279285371,0.121988014324,2.61387721943,0.0957574609343,0.12137872942
2024/09/30/21:05:11.618878,0.0024468186814,0.132151885992,3.54146218269,0.105757460934,0.13137872942
2024/09/30/21:05:11.722869,0.00312977295164,0.142344326373,4.67056206628,0.115757460934,0.14137872942
2024/09/30/21:05:11.818790,0.00376897441305,0.152567596001,6.02117687005,0.125757460934,0.15137872942
2024/09/30/21:05:11.920362,0.00416184095533,0.162823955399,7.61330659384,0.135757460934,0.16137872942
2024/09/30/21:05:12.018954,0.00412462453698,0.173115665082,9.46695123751,0.145757460934,0.17137872942
2024/09/30/21:05:12.123707,0.00390870100236,0.183444985555,11.6021108009,0.155757460934,0.18137872942
2024/09/30/21:05:12.217998,0.00373774977634,0.193814177313,14.0387852838,0.165757460934,0.19137872942
2024/09/30/21:05:12.322997,0.00381132194781,0.204225500844,16.7969746862,0.175757460934,0.20137872942
2024/09/30/21:05:12.419015,0.00430794002202,0.214681216623,19.8966790078,0.185757460934,0.21137872942
2024/09/30/21:05:12.522999,0.00498348262438,0.225183585119,23.3578982485,0.195757460934,0.22137872942
2024/09/30/21:05:12.618855,0.0056152661611,0.235734866791,27.2006324081,0.205757460934,0.23137872942
2024/09/30/21:05:12.723410,0.00600071131828,0.246337322086,31.4448814865,0.215757460934,0.24137872942
2024/09/30/21:05:12.819276,6.45724083976e-05,0.080927630236,0.108991989923,0.0183836366919,0.080449515813
2024/09/30/21:05:12.922690,2.13423245791e-05,0.0547279957767,0.0637451397317,0.0162591690526,0.0545609455324
2024/09/30/21:05:13.020421,5.87821836722e-05,0.0647575586296,0.0963504860389,0.0262591690526,0.0645609455324
2024/09/30/21:05:13.122206,0.000145492605525,0.0748005902746,0.171474170288,0.0362591690526,0.0745609455324
2024/09/30/21:05:13.220347,0.00076669727577,0.0848593520847,0.309116192394,0.0462591690526,0.0845609455324
2024/09/30/21:05:13.323241,0.00156788435458,0.0949361054239,0.52927655227,0.0562591690526,0.0945609455324
2024/09/30/21:05:13.420372,0.00232540666609,0.105033111647,0.851955249831,0.0662591690526,0.104560945532
2024/09/30/21:05:13.523100,0.00283661821476,0.115152632099,1.29715228499,0.0762591690526,0.114560945532
2024/09/30/21:05:13.619964,0.00291776541289,0.125296928116,1.88486765766,0.0862591690526,0.124560945532
2024/09/30/21:05:13.722643,0.00282021626269,0.135468261026,2.63510136776,0.0962591690526,0.134560945532
2024/09/30/21:05:13.820619,0.00276764089125,0.145668892147,3.56785341519,0.106259169053,0.144560945532
2024/09/30/21:05:13.922808,0.00295957611644,0.155901082785,4.70312379988,0.116259169053,0.154560945532
2024/09/30/21:05:14.020455,0.00357454058708,0.166167094242,6.06091252174,0.126259169053,0.164560945532
2024/09/30/21:05:14.122999,0.00436843094327,0.176469187807,7.66121958068,0.136259169053,0.174560945532
2024/09/30/21:05:14.221752,0.00511856845305,0.186809624761,9.52404497661,0.146259169053,0.184560945532
2024/09/30/21:05:14.323244,0.0056223729629,0.197190666374,11.6693887095,0.156259169053,0.194560945532
2024/09/30/21:05:14.420244,0.00569609630197,0.207614573909,14.1172507791,0.166259169053,0.204560945533
2024/09/30/21:05:14.523580,0.00559111199635,0.218083608618,16.8876311855,0.176259169053,0.214560945532
2024/09/30/21:05:14.622704,0.00553109840642,0.228600031746,20.0005299286,0.186259169053,0.224560945533
2024/09/30/21:05:14.722272,0.00571560814296,0.239166104524,23.4759470082,0.196259169053,0.234560945532
2024/09/30/21:05:14.821522,0.00632316577263,0.249784088178,27.3338824242,0.206259169053,0.244560945533
2024/09/30/21:05:14.921776,0.00710964797882,0.260456243922,31.5943361767,0.216259169053,0.254560945532
2024/09/30/21:05:15.022745,0.00785237054626,0.271184832962,36.2773082654,0.226259169053,0.264560945532
2024/09/30/21:05:15.123695,0.00834875438442,0.281972116493,41.4027986904,0.236259169053,0.274560945532
2024/09/30/21:05:15.223085,0.00841509348161,0.292820355702,46.9908074515,0.246259169053,0.284560945532
2024/09/30/21:05:15.322579,0.00830276962803,0.303731811765,53.0613345486,0.256259169053,0.294560945532
2024/09/30/21:05:15.421848,0.00823544324723,0.314708745848,59.6343799816,0.266259169053,0.304560945532
2024/09/30/21:05:15.523513,3.42713860431e-05,0.0855733660182,0.109441595635,0.0186493646066,0.0848976035223
2024/09/30/21:05:15.618470,6.94736794327e-05,0.0561099509581,0.0638000694989,0.016297844276,0.0558912166547
2024/09/30/21:05:15.721723,0.00037502848195,0.0661408225626,0.0963523389586,0.026297844276,0.0658912166547
2024/09/30/21:05:15.824237,0.000637079091083,0.0761854413653,0.171500296706,0.036297844276,0.0758912166547
2024/09/30/21:05:15.924011,0.000652808126812,0.086246065089,0.309243942609,0.046297844276,0.0858912166547
2024/09/30/21:05:16.021941,0.000238451095294,0.0963249514478,0.529583276532,0.056297844276,0.0958912166547
2024/09/30/21:05:16.124024,0.000354617736622,0.106424358146,0.852518298342,0.066297844276,0.105891216655
2024/09/30/21:05:16.224224,0.00090271281434,0.11654654288,1.29804900791,0.076297844276,0.115891216655
2024/09/30/21:05:16.323572,0.00120627711134,0.126693763335,1.88617540509,0.086297844276,0.125891216655
2024/09/30/21:05:16.420965,0.0010867870969,0.136868277189,2.63689748976,0.096297844276,0.135891216655
2024/09/30/21:05:16.523641,0.000788391605611,0.14707234211,3.57021526178,0.106297844276,0.145891216655
2024/09/30/21:05:16.621690,0.000533803598444,0.157308215756,4.70612872102,0.116297844276,0.155891216655
2024/09/30/21:05:16.724610,0.000525541367545,0.167578155776,6.06463786734,0.126297844276,0.165891216655
2024/09/30/21:05:16.822960,0.000947255416862,0.177884419811,7.66574270061,0.136297844276,0.175891216655
2024/09/30/21:05:16.923990,0.00154770491303,0.188229265492,9.5294432207,0.146297844276,0.185891216655
2024/09/30/21:05:17.023474,0.00210320562577,0.198614950439,11.6757394275,0.156297844276,0.195891216655
2024/09/30/21:05:17.122283,0.00241419019285,0.209043732266,14.1246313208,0.166297844276,0.205891216655
2024/09/30/21:05:17.218578,0.00230213516206,0.219517868574,16.8961189005,0.176297844276,0.215891216655
2024/09/30/21:05:17.323508,0.00201117479111,0.230039616958,20.0102021665,0.186297844276,0.225891216655
2024/09/30/21:05:17.423495,0.00176399210925,0.240611235001,23.4868811187,0.196297844276,0.235891216655
2024/09/30/21:05:17.523671,0.00176312858176,0.251234980278,27.3461557568,0.206297844276,0.245891216655
2024/09/30/21:05:17.623898,3.77158338829e-05,0.0813239254056,0.108853989545,0.0183205443579,0.0808246987773
2024/09/30/21:05:17.724433,3.55547826284e-05,0.0548487085694,0.0637267932377,0.016249579598,0.0546758002506
2024/09/30/21:05:17.823911,6.56145038713e-05,0.0648783272323,0.0963491359993,0.026249579598,0.0646758002506
2024/09/30/21:05:17.923413,0.000152463661059,0.0749214410956,0.1714706378,0.036249579598,0.0746758002506
2024/09/30/21:05:18.019001,0.000782630875292,0.0849803116038,0.309091298556,0.046249579598,0.0846758002506
2024/09/30/21:05:18.123999,0.00159365161069,0.0950572001919,0.529211118184,0.056249579598,0.0946758002506
2024/09/30/21:05:18.222710,0.00236109678787,0.105154368286,0.851830096602,0.066249579598,0.104675800251
2024/09/30/21:05:18.323477,0.00288226112947,0.115274077303,1.29694823372,0.076249579598,0.114675800251
2024/09/30/21:05:18.423988,0.00297338338477,0.125418588651,1.88456552947,0.086249579598,0.124675800251
2024/09/30/21:05:18.523446,0.00288581984301,0.135590163727,2.63468198375,0.096249579598,0.134675800251
2024/09/30/21:05:18.623718,0.0028432299366,0.145791063921,3.56729759649,0.106249579598,0.144675800251
2024/09/30/21:05:18.724174,0.00304513590765,0.156023550613,4.7024123676,0.116249579598,0.154675800251
2024/09/30/21:05:18.822976,0.00367004937746,0.166289885174,6.06002629699,0.126249579598,0.164675800251
2024/09/30/21:05:18.924153,0.00447388774702,0.176592328964,7.66013938459,0.136249579598,0.174675800251
2024/09/30/21:05:19.022549,0.00523398030258,0.186933143336,9.52275163031,0.146249579598,0.184675800251
2024/09/30/21:05:19.123982,0.0057477486371,0.197314589632,11.6678630341,0.156249579598,0.194675800251
2024/09/30/21:05:19.222664,0.00583144618854,0.207738929186,14.1154735958,0.166249579598,0.204675800251
2024/09/30/21:05:19.323768,0.00573644065749,0.218208423321,16.8855833153,0.176249579598,0.214675800251
2024/09/30/21:05:19.422667,0.0143199120088,0.228725333352,19.9981921927,0.186249579598,0.224675800251
2024/09/30/21:05:19.524612,0.03991164302,0.239291920584,23.4733002278,0.196249579598,0.234675800251
2024/09/30/21:05:19.623591,0.0893804770672,0.249910446313,27.3309074204,0.206249579598,0.244675800251
2024/09/30/21:05:19.724611,0.169769644182,0.260583171825,31.5910137706,0.216249579598,0.254675800251
2024/09/30/21:05:19.824468,0.416820978936,0.0820460187879,0.108995351515,0.0183852941997,0.0815229669961
2024/09/30/21:05:19.923822,0.390422745289,0.0929760202166,0.138634242212,0.0283852941997,0.0915229669961
2024/09/30/21:05:20.024035,0.324001741605,0.106126042827,0.212841712104,0.0383852941997,0.101522966996
2024/09/30/21:05:20.124297,0.41741143795,0.0611112112263,0.0758854306061,0.0168598771936,0.0603401690518
2024/09/30/21:05:20.222772,0.356882779088,0.0753034691492,0.110425700137,0.0268598771936,0.0703401690518
2024/09/30/21:05:20.325120,0.27885780783,0.0971449039256,0.181048375177,0.0368598771936,0.0803401690518
2024/09/30/21:05:20.424806,0.359463128481,0.0573818123794,0.0709303183311,0.0166162610998,0.0545305055606
2024/09/30/21:05:20.525262,0.282513160773,0.0778416918042,0.100228487846,0.0266162610998,0.0645305055606
2024/09/30/21:05:20.624362,0.297369756645,0.0537759702749,0.0599327101041,0.0164150143212,0.049212005566
2024/09/30/21:05:20.723708,0.233014304774,0.0804166805061,0.0819530265862,0.0264150143212,0.059212005566
2024/09/30/21:05:20.822783,0.245322674458,0.133982502612,0.119885465243,0.0364150143212,0.0692120055661
2024/09/30/21:05:20.924157,0.198984829674,0.062725975468,0.0603478863651,0.0165432631656,0.0508931431059
2024/09/30/21:05:21.022468,0.179418143125,0.0977247480874,0.0755296989199,0.0265432631656,0.0608931431059
2024/09/30/21:05:21.123016,0.299655096047,0.170278348774,0.0962496657572,0.0365432631656,0.0708931431059
